Geo Code,Geo Name,Line Number
535044000,440,30318
535044102,441.02,30329
535044103,441.03,30340
535044104,441.04,30351
535044202,442.02,30362
535044203,442.03,30373
535044204,442.04,30384
535044205,442.05,30395
535044206,442.06,30406
535045002,450.02,30417
535045003,450.03,30428
535045005,450.05,30439
535045006,450.06,30450
535045101,451.01,30461
535045102,451.02,30472
535045103,451.03,30483
535045105,451.05,30494
535045106,451.06,30505
535045107,451.07,30516
535045201,452.01,30527
535045202,452.02,30538
535045203,452.03,30549
535045205,452.05,30560
535045206,452.06,30571
535045207,452.07,30582
535045500,455,30593
535045601,456.01,30604
535045602,456.02,30615
535045603,456.03,30626
535046001,460.01,30637
535046002,460.02,30648
535046101,461.01,30659
535046102,461.02,30670
535047000,470,30681
535047100,471,30692
535047200,472,30703
535047301,473.01,30714
535047302,473.02,30725
535047303,473.03,30736
535047400,474,30747
535047500,475,30758
535047601,476.01,30769
535047602,476.02,30780
535048001,480.01,30791
535048002,480.02,30802
535048101,481.01,30813
535048102,481.02,30824
535048200,482,30835
535048301,483.01,30846
535048302,483.02,30857
535048402,484.02,30868
535048403,484.03,30879
535048404,484.04,30890
535048501,485.01,30901
535048502,485.02,30912
535050001,500.01,30923
535050002,500.02,30934
535050101,501.01,30945
535050102,501.02,30956
535050201,502.01,30967
535050202,502.02,30978
535050300,503,30989
535050400,504,31000
535050501,505.01,31011
535050502,505.02,31022
535050600,506,31033
535050700,507,31044
535050800,508,31055
535050901,509.01,31066
535050902,509.02,31077
535051000,510,31088
535051101,511.01,31099
535051102,511.02,31110
535051200,512,31121
535051301,513.01,31132
535051302,513.02,31143
535051303,513.03,31154
535051304,513.04,31165
535051401,514.01,31176
535051402,514.02,31187
535051501,515.01,31198
535051502,515.02,31209
535051601,516.01,31220
535051602,516.02,31231
535051603,516.03,31242
535051604,516.04,31253
535051605,516.05,31264
535051606,516.06,31275
535051608,516.08,31286
535051609,516.09,31297
535051611,516.11,31308
535051616,516.16,31319
535051617,516.17,31330
535051618,516.18,31341
535051620,516.2,31352
535051621,516.21,31363
535051622,516.22,31374
535051623,516.23,31385
535051624,516.24,31396
535051625,516.25,31407
535051626,516.26,31418
535051628,516.28,31429
535051629,516.29,31440
535051630,516.3,31451
535051631,516.31,31462
535051632,516.32,31473
535051637,516.37,31484
535051638,516.38,31495
535051639,516.39,31506
535051640,516.4,31517
535051641,516.41,31528
535051642,516.42,31539
535051643,516.43,31550
535051644,516.44,31561
535051646,516.46,31572
535051647,516.47,31583
535051648,516.48,31594
535051649,516.49,31605
535051700,517,31616
535051800,518,31627
535051900,519,31638
535052001,520.01,31649
535052002,520.02,31660
535052005,520.05,31671
535052007,520.07,31682
535052008,520.08,31693
535052009,520.09,31704
535052010,520.1,31715
535052101,521.01,31726
535052102,521.02,31737
535052103,521.03,31748
535052104,521.04,31759
535052105,521.05,31770
535052106,521.06,31781
535052200,522,31792
535052300,523,31803
535052401,524.01,31814
535052402,524.02,31825
535052501,525.01,31836
535052502,525.02,31847
535052601,526.01,31858
535052602,526.02,31869
535052701,527.01,31880
535052702,527.02,31891
535052703,527.03,31902
535052704,527.04,31913
535052705,527.05,31924
535052706,527.06,31935
535052707,527.07,31946
535052708,527.08,31957
535052709,527.09,31968
535052801,528.01,31979
535052802,528.02,31990
535052810,528.1,32001
535052811,528.11,32012
535052812,528.12,32023
535052813,528.13,32034
535052815,528.15,32045
535052816,528.16,32056
535052818,528.18,32067
535052819,528.19,32078
535052820,528.2,32089
535052821,528.21,32100
535052822,528.22,32111
535052824,528.24,32122
535052825,528.25,32133
535052826,528.26,32144
535052831,528.31,32155
535052832,528.32,32166
535052833,528.33,32177
535052834,528.34,32188
535052835,528.35,32199
535052836,528.36,32210
535052837,528.37,32221
535052839,528.39,32232
535052840,528.4,32243
535052841,528.41,32254
535052842,528.42,32265
535052843,528.43,32276
535052844,528.44,32287
535052845,528.45,32298
535052846,528.46,32309
535052847,528.47,32320
535052848,528.48,32331
535052849,528.49,32342
535052901,529.01,32353
535052902,529.02,32364
535053001,530.01,32375
535053002,530.02,32386
535053101,531.01,32397
535053102,531.02,32408
535053201,532.01,32419
535053202,532.02,32430
535054001,540.01,32441
535054002,540.02,32452
535055001,550.01,32463
535055002,550.02,32474
535056000,560,32485
535056100,561,32496
535056202,562.02,32507
535056203,562.03,32518
535056204,562.04,32529
535056205,562.05,32540
535056206,562.06,32551
535056207,562.07,32562
535056208,562.08,32573
535056209,562.09,32584
535056211,562.11,32595
535056212,562.12,32606
535056213,562.13,32617
535056214,562.14,32628
535056215,562.15,32639
535056301,563.01,32650
535056302,563.02,32661
535056401,564.01,32672
535056402,564.02,32683
535057001,570.01,32694
535057002,570.02,32705
535057101,571.01,32716
535057102,571.02,32727
535057201,572.01,32738
535057204,572.04,32749
535057205,572.05,32760
535057207,572.07,32771
535057208,572.08,32782
535057209,572.09,32793
535057210,572.1,32804
535057303,573.03,32815
535057305,573.05,32826
535057306,573.06,32837
535057307,573.07,32848
535057309,573.09,32859
535057310,573.1,32870
535057311,573.11,32881
535057400,574,32892
535057501,575.01,32903
535057502,575.02,32914
535057503,575.03,32925
535057504,575.04,32936
535057505,575.05,32947
535057507,575.07,32958
535057508,575.08,32969
535057604,576.04,32980
535057605,576.05,32991
535057606,576.06,33002
535057607,576.07,33013
535057609,576.09,33024
535057610,576.1,33035
535057616,576.16,33046
535057617,576.17,33057
535057620,576.2,33068
535057622,576.22,33079
535057624,576.24,33090
535057629,576.29,33101
535057631,576.31,33112
535057632,576.32,33123
535057633,576.33,33134
535057634,576.34,33145
535057640,576.4,33156
535057641,576.41,33167
535057642,576.42,33178
535057643,576.43,33189
535057644,576.44,33200
535057645,576.45,33211
535057646,576.46,33222
535057647,576.47,33233
535057649,576.49,33244
535057650,576.5,33255
535057652,576.52,33266
535057653,576.53,33277
535057654,576.54,33288
535057655,576.55,33299
535057656,576.56,33310
535057657,576.57,33321
535057658,576.58,33332
535057659,576.59,33343
535057660,576.6,33354
535057661,576.61,33365
535057662,576.62,33376
535057663,576.63,33387
535057664,576.64,33398
535057665,576.65,33409
535057666,576.66,33420
535057667,576.67,33431
535057668,576.68,33442
535057669,576.69,33453
535057670,576.7,33464
535057671,576.71,33475
535057672,576.72,33486
535058502,585.02,33497
535058503,585.03,33508
535058505,585.05,33519
535058507,585.07,33530
535058508,585.08,33541
535058509,585.09,33552
535058510,585.1,33563
535058601,586.01,33574
535058602,586.02,33585
535058701,587.01,33596
535058702,587.02,33607
535059000,590,33618
535059101,591.01,33629
535059102,591.02,33640
535059201,592.01,33651
535059202,592.02,33662
535059300,593,33673
535060001,600.01,33684
535060002,600.02,33695
535060100,601,33706
535060200,602,33717
535060300,603,33728
535060400,604,33739
535060500,605,33750
535060600,606,33761
535060700,607,33772
535060800,608,33783
535060900,609,33794
535061002,610.02,33805
535061003,610.03,33816
535061004,610.04,33827
535061100,611,33838
535061201,612.01,33849
535061203,612.03,33860
535061205,612.05,33871
535061208,612.08,33882
535061210,612.1,33893
535061211,612.11,33904
535061212,612.12,33915
535061213,612.13,33926
535061214,612.14,33937
535061215,612.15,33948
535061218,612.18,33959
535061219,612.19,33970
535061220,612.2,33981
535061221,612.21,33992
535061222,612.22,34003
535061223,612.23,34014
535061224,612.24,34025
535061225,612.25,34036
535061226,612.26,34047
535061227,612.27,34058
535061301,613.01,34069
535061303,613.03,34080
535061304,613.04,34091
535061401,614.01,34102
535061402,614.02,34113
535061500,615,34124
535062001,620.01,34135
535062005,620.05,34146
535062006,620.06,34157
535062007,620.07,34168
535062008,620.08,34179
535062009,620.09,34190
535062010,620.1,34201
535062011,620.11,34212
535062012,620.12,34223
535062013,620.13,34234
535062100,621,34245
535062200,622,34256
535062300,623,34267
535062400,624,34278
535062500,625,34289
535062600,626,34300
535063000,630,34311
535063102,631.02,34322
535063103,631.03,34333
535063104,631.04,34344
535063200,632,34355
535063300,633,34366
535063401,634.01,34377
535063402,634.02,34388
535063500,635,34399
535063600,636,34410
535063700,637,34421
535063800,638,34432
535063900,639,34443
535080001,800.01,34454
535080002,800.02,34465
535080101,801.01,34476
535080102,801.02,34487
535080201,802.01,34498
535080202,802.02,34509
535080303,803.03,34520
535080304,803.04,34531
535080305,803.05,34542
535080306,803.06,34553
535080401,804.01,34564
535080405,804.05,34575
535080406,804.06,34586
535080407,804.07,34597
535080408,804.08,34608
535080410,804.1,34619
535080411,804.11,34630
535080412,804.12,34641
535080413,804.13,34652
535080504,805.04,34663
535080506,805.06,34674
535080509,805.09,34685
535080510,805.1,34696
535080512,805.12,34707
535080514,805.14,34718
535080515,805.15,34729
535080516,805.16,34740
535080517,805.17,34751
535080518,805.18,34762
535080519,805.19,34773
535080520,805.2,34784
535080521,805.21,34795
535080600,806,34806
535080700,807,34817
535081001,810.01,34828
535081002,810.02,34839
535081003,810.03,34850
535081004,810.04,34861
535081005,810.05,34872
535081100,811,34883
535081200,812,34894
535082003,820.03,34905
535082004,820.04,34916
535082005,820.05,34927
535082006,820.06,34938
535082007,820.07,34949
535083000,830,34960
535083101,831.01,34971
535083102,831.02,34982
535083200,832,34993
537,Hamilton,35004
537000101,1.01,35015
537000102,1.02,35026
537000104,1.04,35037
537000105,1.05,35048
537000106,1.06,35059
537000107,1.07,35070
537000108,1.08,35081
537000109,1.09,35092
537000201,2.01,35103
537000203,2.03,35114
537000204,2.04,35125
537000205,2.05,35136
537000206,2.06,35147
537000301,3.01,35158
537000302,3.02,35169
537000303,3.03,35180
537000304,3.04,35191
537000401,4.01,35202
537000402,4.02,35213
537000501,5.01,35224
537000502,5.02,35235
537000503,5.03,35246
537000600,6,35257
537000700,7,35268
537000800,8,35279
537000900,9,35290
537001000,10,35301
537001100,11,35312
537001200,12,35323
537001300,13,35334
537001400,14,35345
537001500,15,35356
537001600,16,35367
537001700,17,35378
537001900,19,35389
537002000,20,35400
537002100,21,35411
537002200,22,35422
537002300,23,35433
537002400,24,35444
537002500,25,35455
537002601,26.01,35466
537002602,26.02,35477
537002603,26.03,35488
537002604,26.04,35499
537002605,26.05,35510
537002606,26.06,35521
537002700,27,35532
537002800,28,35543
537002900,29,35554
537003000,30,35565
537003100,31,35576
537003200,32,35587
537003300,33,35598
537003400,34,35609
537003500,35,35620
537003600,36,35631
537003700,37,35642
537003800,38,35653
537003900,39,35664
537004000,40,35675
537004100,41,35686
537004200,42,35697
537004300,43,35708
537004400,44,35719
537004500,45,35730
537004600,46,35741
537004700,47,35752
537004800,48,35763
537004900,49,35774
537005000,50,35785
537005100,51,35796
537005200,52,35807
537005300,53,35818
537005400,54,35829
537005500,55,35840
537005600,56,35851
537005700,57,35862
537005800,58,35873
537005900,59,35884
537006000,60,35895
537006100,61,35906
537006200,62,35917
537006300,63,35928
537006400,64,35939
537006500,65,35950
537006600,66,35961
537006700,67,35972
537006800,68,35983
537006900,69,35994
537007000,70,36005
537007100,71,36016
537007201,72.01,36027
537007202,72.02,36038
537007203,72.03,36049
537007204,72.04,36060
537007300,73,36071
537008001,80.01,36082
537008003,80.03,36093
537008005,80.05,36104
537008006,80.06,36115
537008007,80.07,36126
537008100,81,36137
537008200,82,36148
537008300,83,36159
537008401,84.01,36170
537008402,84.02,36181
537008403,84.03,36192
537008404,84.04,36203
537008405,84.05,36214
537008501,85.01,36225
537008502,85.02,36236
537008503,85.03,36247
537008600,86,36258
537010001,100.01,36269
537010002,100.02,36280
537010101,101.01,36291
537010102,101.02,36302
537012002,120.02,36313
537012003,120.03,36324
537012004,120.04,36335
537012100,121,36346
537012201,122.01,36357
537012202,122.02,36368
537012300,123,36379
537012400,124,36390
537013002,130.02,36401
537013003,130.03,36412
537013100,131,36423
537013200,132,36434
537013301,133.01,36445
537013302,133.02,36456
537014002,140.02,36467
537014003,140.03,36478
537014004,140.04,36489
537014100,141,36500
537014201,142.01,36511
537014202,142.02,36522
537014300,143,36533
537014401,144.01,36544
537014402,144.02,36555
537020000,200,36566
537020100,201,36577
537020200,202,36588
537020300,203,36599
537020400,204,36610
537020501,205.01,36621
537020502,205.02,36632
537020600,206,36643
537020701,207.01,36654
537020702,207.02,36665
537020703,207.03,36676
537020704,207.04,36687
537020800,208,36698
537020900,209,36709
537021000,210,36720
537021100,211,36731
537021200,212,36742
537021300,213,36753
537021400,214,36764
537021500,215,36775
537021600,216,36786
537021701,217.01,36797
537021702,217.02,36808
537021800,218,36819
537021900,219,36830
537022000,220,36841
537022100,221,36852
537022202,222.02,36863
537022203,222.03,36874
537022301,223.01,36885
537022302,223.02,36896
537022305,223.05,36907
537022306,223.06,36918
537022307,223.07,36929
537022309,223.09,36940
537022310,223.1,36951
537022312,223.12,36962
537022313,223.13,36973
537022314,223.14,36984
537022315,223.15,36995
537022316,223.16,37006
537022401,224.01,37017
537022402,224.02,37028
537030000,300,37039
537030100,301,37050
537030200,302,37061
537030301,303.01,37072
537030302,303.02,37083
539,St. Catharines - Niagara,37094
539000100,1,37105
539000200,2,37116
539000301,3.01,37127
539000302,3.02,37138
539000401,4.01,37149
539000402,4.02,37160
539000500,5,37171
539000600,6,37182
539000701,7.01,37193
539000702,7.02,37204
539000800,8,37215
539000900,9,37226
539001000,10,37237
539001100,11,37248
539001201,12.01,37259
539001202,12.02,37270
539001301,13.01,37281
539001302,13.02,37292
539001401,14.01,37303
539001402,14.02,37314
539001403,14.03,37325
539001500,15,37336
539001601,16.01,37347
539001602,16.02,37358
539001701,17.01,37369
539001702,17.02,37380
539001801,18.01,37391
539001802,18.02,37402
539001803,18.03,37413
539001900,19,37424
539002000,20,37435
539010000,100,37446
539010100,101,37457
539010201,102.01,37468
539010202,102.02,37479
539010203,102.03,37490
539011000,110,37501
539011100,111,37512
539011200,112,37523
539020000,200,37534
539020100,201,37545
539020200,202,37556
539020301,203.01,37567
539020302,203.02,37578
539020400,204,37589
539020500,205,37600
539020600,206,37611
539020700,207,37622
539020800,208,37633
539020903,209.03,37644
539020904,209.04,37655
539020905,209.05,37666
539020906,209.06,37677
539021000,210,37688
539021100,211,37699
539021200,212,37710
539021300,213,37721
539021400,214,37732
539021500,215,37743
539022001,220.01,37754
539022002,220.02,37765
539022100,221,37776
539023000,230,37787
539024000,240,37798
539024100,241,37809
539024201,242.01,37820
539024202,242.02,37831
539030000,300,37842
539030100,301,37853
539030200,302,37864
539030300,303,37875
539030400,304,37886
539030500,305,37897
539030600,306,37908
539030700,307,37919
539030800,308,37930
539030900,309,37941
539031001,310.01,37952
539031002,310.02,37963
539031102,311.02,37974
539031103,311.03,37985
539031104,311.04,37996
539032000,320,38007
539032100,321,38018
539032200,322,38029
539032300,323,38040
539032400,324,38051
539033000,330,38062
539033101,331.01,38073
539033102,331.02,38084
539033200,332,38095
539033300,333,38106
539033401,334.01,38117
539033402,334.02,38128
541,Kitchener - Cambridge - Waterloo,38139
541000101,1.01,38150
541000103,1.03,38161
541000104,1.04,38172
541000201,2.01,38183
541000202,2.02,38194
541000203,2.03,38205
541000204,2.04,38216
541000206,2.06,38227
541000207,2.07,38238
541000209,2.09,38249
541000210,2.1,38260
541000211,2.11,38271
541000300,3,38282
541000401,4.01,38293
541000402,4.02,38304
541000500,5,38315
541000600,6,38326
541000700,7,38337
541000801,8.01,38348
541000802,8.02,38359
541000804,8.04,38370
541000805,8.05,38381
541000806,8.06,38392
541000901,9.01,38403
541000902,9.02,38414
541000904,9.04,38425
541000905,9.05,38436
541001000,10,38447
541001100,11,38458
541001200,12,38469
541001300,13,38480
541001402,14.02,38491
541001403,14.03,38502
541001404,14.04,38513
541001406,14.06,38524
541001407,14.07,38535
541001500,15,38546
541001600,16,38557
541001700,17,38568
541001800,18,38579
541001900,19,38590
541002000,20,38601
541002100,21,38612
541002200,22,38623
541002300,23,38634
541002400,24,38645
541002500,25,38656
541010000,100,38667
541010101,101.01,38678
541010102,101.02,38689
541010103,101.03,38700
541010104,101.04,38711
541010200,102,38722
541010300,103,38733
541010400,104,38744
541010500,105,38755
541010601,106.01,38766
541010602,106.02,38777
541010701,107.01,38788
541010702,107.02,38799
541010802,108.02,38810
541010803,108.03,38821
541010804,108.04,38832
541010901,109.01,38843
541010902,109.02,38854
541010905,109.05,38865
541010907,109.07,38876
541010908,109.08,38887
541010909,109.09,38898
541010910,109.1,38909
541011000,110,38920
541011103,111.03,38931
541011104,111.04,38942
541011105,111.05,38953
541011107,111.07,38964
541011108,111.08,38975
541012001,120.01,38986
541012002,120.02,38997
541012100,121,39008
541012201,122.01,39019
541012202,122.02,39030
541012301,123.01,39041
541012302,123.02,39052
541012400,124,39063
541012500,125,39074
541012601,126.01,39085
541012602,126.02,39096
541012605,126.05,39107
541012606,126.06,39118
541012607,126.07,39129
541012608,126.08,39140
541012609,126.09,39151
541012701,127.01,39162
541012702,127.02,39173
541012800,128,39184
541012901,129.01,39195
541012902,129.02,39206
541013000,130,39217
541013101,131.01,39228
541013103,131.03,39239
541013105,131.05,39250
541013106,131.06,39261
541014001,140.01,39272
541014002,140.02,39283
541015100,151,39294
541015200,152,39305
541015300,153,39316
543,Brantford,39327
543000100,1,39338
543000201,2.01,39349
543000202,2.02,39360
543000203,2.03,39371
543000300,3,39382
543000400,4,39393
543000500,5,39404
543000600,6,39415
543000700,7,39426
543000800,8,39437
543000900,9,39448
543001000,10,39459
543001101,11.01,39470
543001102,11.02,39481
543001103,11.03,39492
543001200,12,39503
543001300,13,39514
543001401,14.01,39525
543001402,14.02,39536
543001403,14.03,39547
543001404,14.04,39558
543010000,100,39569
543010100,101,39580
543010200,102,39591
543011001,110.01,39602
543011002,110.02,39613
543020000,200,39624
543020100,201,39635
543020200,202,39646
550,Guelph,39657
550000102,1.02,39668
550000103,1.03,39679
550000105,1.05,39690
550000106,1.06,39701
550000107,1.07,39712
550000108,1.08,39723
550000109,1.09,39734
550000200,2,39745
550000300,3,39756
550000401,4.01,39767
550000402,4.02,39778
550000403,4.03,39789
550000500,5,39800
550000600,6,39811
550000700,7,39822
550000800,8,39833
550000903,9.03,39844
550000904,9.04,39855
550000905,9.05,39866
550000906,9.06,39877
550001001,10.01,39888
550001002,10.02,39899
550001100,11,39910
550001200,12,39921
550001301,13.01,39932
550001302,13.02,39943
550001400,14,39954
550001500,15,39965
550010000,100,39976
550010100,101,39987
555,London,39998
555000102,1.02,40009
555000103,1.03,40020
555000105,1.05,40031
555000106,1.06,40042
555000107,1.07,40053
555000108,1.08,40064
555000201,2.01,40075
555000202,2.02,40086
555000203,2.03,40097
555000204,2.04,40108
555000300,3,40119
555000401,4.01,40130
555000403,4.03,40141
555000404,4.04,40152
555000501,5.01,40163
555000502,5.02,40174
555000503,5.03,40185
555000601,6.01,40196
555000602,6.02,40207
555000604,6.04,40218
555000605,6.05,40229
555000701,7.01,40240
555000702,7.02,40251
555000800,8,40262
555000901,9.01,40273
555000902,9.02,40284
555001001,10.01,40295
555001002,10.02,40306
555001100,11,40317
555001200,12,40328
555001300,13,40339
555001400,14,40350
555001500,15,40361
555001600,16,40372
555001700,17,40383
555001800,18,40394
555001900,19,40405
555002001,20.01,40416
555002002,20.02,40427
555002100,21,40438
555002200,22,40449
555002300,23,40460
555002400,24,40471
555002500,25,40482
555002600,26,40493
555002703,27.03,40504
555002704,27.04,40515
555002705,27.05,40526
555002706,27.06,40537
555002707,27.07,40548
555002800,28,40559
555002900,29,40570
555003000,30,40581
555003100,31,40592
555003200,32,40603
555003300,33,40614
555003400,34,40625
555003500,35,40636
555003600,36,40647
555003700,37,40658
555003800,38,40669
555003900,39,40680
555004000,40,40691
555004100,41,40702
555004200,42,40713
555004300,43,40724
555004401,44.01,40735
555004402,44.02,40746
555004404,44.04,40757
555004405,44.05,40768
555004406,44.06,40779
555004407,44.07,40790
555004500,45,40801
555004600,46,40812
555004700,47,40823
555004800,48,40834
555004901,49.01,40845
555004902,49.02,40856
555005001,50.01,40867
555005002,50.02,40878
555005003,50.03,40889
555005100,51,40900
555010001,100.01,40911
555010002,100.02,40922
555011001,110.01,40933
555011002,110.02,40944
555012001,120.01,40955
555012002,120.02,40966
555012003,120.03,40977
555013000,130,40988
555014000,140,40999
555015000,150,41010
555020000,200,41021
555020100,201,41032
555020200,202,41043
555020300,203,41054
555020401,204.01,41065
555020402,204.02,41076
555020500,205,41087
555020600,206,41098
555020700,207,41109
555021000,210,41120
555022000,220,41131
555023000,230,41142
555023100,231,41153
555023200,232,41164
555023300,233,41175
555023400,234,41186
555030000,300,41197
559,Windsor,41208
559000100,1,41219
559000201,2.01,41230
559000202,2.02,41241
559000301,3.01,41252
559000302,3.02,41263
559000400,4,41274
559000500,5,41285
559000600,6,41296
559000700,7,41307
559000800,8,41318
559000900,9,41329
559001000,10,41340
559001101,11.01,41351
559001102,11.02,41362
559001200,12,41373
559001300,13,41384
559001400,14,41395
559001500,15,41406
559001600,16,41417
559001700,17,41428
559001802,18.02,41439
559001803,18.03,41450
559001804,18.04,41461
559001901,19.01,41472
559001903,19.03,41483
559001904,19.04,41494
559001905,19.05,41505
559002000,20,41516
559002100,21,41527
559002200,22,41538
559002300,23,41549
559002400,24,41560
559002500,25,41571
559002600,26,41582
559002700,27,41593
559002800,28,41604
559002900,29,41615
559003000,30,41626
559003100,31,41637
559003200,32,41648
559003300,33,41659
559003400,34,41670
559003500,35,41681
559003600,36,41692
559003700,37,41703
559003800,38,41714
559003900,39,41725
559004000,40,41736
559004100,41,41747
559004200,42,41758
559004301,43.01,41769
559004302,43.02,41780
559010001,100.01,41791
559010002,100.02,41802
559010101,101.01,41813
559010103,101.03,41824
559010104,101.04,41835
559010200,102,41846
559011000,110,41857
559012001,120.01,41868
559012002,120.02,41879
559012003,120.03,41890
559013001,130.01,41901
559013002,130.02,41912
559014000,140,41923
559016001,160.01,41934
559016002,160.02,41945
559017001,170.01,41956
559017002,170.02,41967
559017100,171,41978
559017200,172,41989
559017300,173,42000
559017400,174,42011
562,Sarnia,42022
562000101,1.01,42033
562000102,1.02,42044
562000200,2,42055
562000300,3,42066
562000400,4,42077
562000500,5,42088
562000600,6,42099
562000700,7,42110
562000800,8,42121
562000900,9,42132
562001000,10,42143
562001100,11,42154
562001200,12,42165
562001300,13,42176
562010000,100,42187
562010101,101.01,42198
562010102,101.02,42209
562010103,101.03,42220
562010201,102.01,42231
562010202,102.02,42242
562010203,102.03,42253
562010204,102.04,42264
562011001,110.01,42275
562011002,110.02,42286
562011003,110.03,42297
562012000,120,42308
568,Barrie,42319
568000101,1.01,42330
568000102,1.02,42341
568000104,1.04,42352
568000105,1.05,42363
568000106,1.06,42374
568000107,1.07,42385
568000200,2,42396
568000300,3,42407
568000401,4.01,42418
568000403,4.03,42429
568000404,4.04,42440
568000405,4.05,42451
568000406,4.06,42462
568000407,4.07,42473
568000500,5,42484
568000600,6,42495
568000700,7,42506
568000800,8,42517
568000900,9,42528
568001000,10,42539
568001101,11.01,42550
568001102,11.02,42561
568001201,12.01,42572
568001202,12.02,42583
568001300,13,42594
568001400,14,42605
568001501,15.01,42616
568001502,15.02,42627
568001503,15.03,42638
568001600,16,42649
568010000,100,42660
568010100,101,42671
568010201,102.01,42682
568010202,102.02,42693
568010203,102.03,42704
568010204,102.04,42715
568010301,103.01,42726
568010302,103.02,42737
568010400,104,42748
568020000,200,42759
568020100,201,42770
568020200,202,42781
575,North Bay,42792
575000100,1,42803
575000200,2,42814
575000300,3,42825
575000400,4,42836
575000500,5,42847
575000600,6,42858
575000700,7,42869
575000800,8,42880
575000900,9,42891
575001000,10,42902
575001100,11,42913
575001200,12,42924
575001300,13,42935
575001400,14,42946
575001500,15,42957
575001600,16,42968
575001700,17,42979
575010000,100,42990
575010100,101,43001
575011000,110,43012
575012000,120,43023
575013000,130,43034
575020000,200,43045
575030000,300,43056
580,Greater Sudbury,43067
580000101,1.01,43078
580000102,1.02,43089
580000103,1.03,43100
580000105,1.05,43111
580000106,1.06,43122
580000200,2,43133
580000300,3,43144
580000400,4,43155
580000500,5,43166
580000600,6,43177
580000700,7,43188
580000800,8,43199
580000900,9,43210
580001000,10,43221
580001100,11,43232
580001200,12,43243
580001400,14,43254
580001500,15,43265
580001601,16.01,43276
580001602,16.02,43287
580001701,17.01,43298
580001702,17.02,43309
580010000,100,43320
580010100,101,43331
580010200,102,43342
580011000,110,43353
580013000,130,43364
580013100,131,43375
580013201,132.01,43386
580013202,132.02,43397
580014000,140,43408
580016000,160,43419
580016101,161.01,43430
580016102,161.02,43441
580016200,162,43452
580019000,190,43463
580019100,191,43474
580019200,192,43485
580019301,193.01,43496
580019302,193.02,43507
580019303,193.03,43518
580019401,194.01,43529
580019402,194.02,43540
580020000,200,43551
590,Sault Ste. Marie,43562
590000101,1.01,43573
590000102,1.02,43584
590000200,2,43595
590000300,3,43606
590000400,4,43617
590000500,5,43628
590000600,6,43639
590000700,7,43650
590000800,8,43661
590000900,9,43672
590001000,10,43683
590001100,11,43694
590001200,12,43705
590001300,13,43716
590001400,14,43727
590001500,15,43738
590001600,16,43749
590001700,17,43760
590001801,18.01,43771
590001802,18.02,43782
590010001,100.01,43793
590010100,101,43804
590010200,102,43815
595,Thunder Bay,43826
595000100,1,43837
595000200,2,43848
595000300,3,43859
595000400,4,43870
595000500,5,43881
595000600,6,43892
595000700,7,43903
595000800,8,43914
595000901,9.01,43925
595000902,9.02,43936
595001001,10.01,43947
595001002,10.02,43958
595001101,11.01,43969
595001102,11.02,43980
595001103,11.03,43991
595001200,12,44002
595001300,13,44013
595001400,14,44024
595001500,15,44035
595001600,16,44046
595001700,17,44057
595001800,18,44068
595001900,19,44079
595002000,20,44090
595002100,21,44101
595002203,22.03,44112
595002204,22.04,44123
595002205,22.05,44134
595002206,22.06,44145
595002301,23.01,44156
595002302,23.02,44167
595010003,100.03,44178
595010004,100.04,44189
595010005,100.05,44200
595010006,100.06,44211
595010100,101,44222
602,Winnipeg,44233
602000100,1,44244
602000200,2,44255
602000300,3,44266
602000401,4.01,44277
602000402,4.02,44288
602000500,5,44299
602000600,6,44310
602000700,7,44321
602000800,8,44332
602000900,9,44343
602001000,10,44354
602001100,11,44365
602001200,12,44376
602001300,13,44387
602001400,14,44398
602001500,15,44409
602001600,16,44420
602001700,17,44431
602001800,18,44442
602001900,19,44453
602002000,20,44464
602002100,21,44475
602002200,22,44486
602002300,23,44497
602002400,24,44508
602002500,25,44519
602002600,26,44530
602002700,27,44541
602002800,28,44552
602002900,29,44563
602003000,30,44574
602003100,31,44585
602003200,32,44596
602003300,33,44607
602003400,34,44618
602003500,35,44629
602003600,36,44640
602003700,37,44651
602003800,38,44662
602003900,39,44673
602004000,40,44684
602004100,41,44695
602004200,42,44706
602004300,43,44717
602004400,44,44728
602004500,45,44739
602004600,46,44750
602004700,47,44761
602004800,48,44772
602004900,49,44783
602005001,50.01,44794
602005002,50.02,44805
602005101,51.01,44816
602005102,51.02,44827
602005103,51.03,44838
602010001,100.01,44849
602010002,100.02,44860
602010005,100.05,44871
602010006,100.06,44882
602010007,100.07,44893
602010008,100.08,44904
602010101,101.01,44915
602010102,101.02,44926
602010201,102.01,44937
602010202,102.02,44948
602010203,102.03,44959
602010204,102.04,44970
602010300,103,44981
602010400,104,44992
602010500,105,45003
602011001,110.01,45014
602011002,110.02,45025
602011004,110.04,45036
602011006,110.06,45047
602011007,110.07,45058
602011100,111,45069
602011201,112.01,45080
602011202,112.02,45091
602011300,113,45102
602011400,114,45113
602011500,115,45124
602011600,116,45135
602011700,117,45146
602012001,120.01,45157
602012002,120.02,45168
602012003,120.03,45179
602012100,121,45190
602012201,122.01,45201
602012202,122.02,45212
602012300,123,45223
602013001,130.01,45234
602013002,130.02,45245
602013100,131,45256
602013200,132,45267
602013300,133,45278
602013400,134,45289
602014001,140.01,45300
602014002,140.02,45311
602014003,140.03,45322
602014101,141.01,45333
602014102,141.02,45344
602014201,142.01,45355
602014202,142.02,45366
